ip.session_id,meta.direction,ip.pkts_per_flow,duration,ip.header_len,ip.payload_len,ip.avg_bytes_tot_len,time_between_pkts_sum,time_between_pkts_avg,time_between_pkts_max,time_between_pkts_min,time_between_pkts_std,"(-0.001, 50.0]","(50.0, 100.0]","(100.0, 150.0]","(150.0, 200.0]","(200.0, 250.0]","(250.0, 300.0]","(300.0, 350.0]","(350.0, 400.0]","(400.0, 450.0]","(450.0, 500.0]","(500.0, 550.0]",tcp_pkts_per_flow,pkts_rate,tcp_bytes_per_flow,byte_rate,tcp.tcp_session_payload_up_len,tcp.tcp_session_payload_down_len,"(-0.001, 150.0]","(150.0, 300.0]","(300.0, 450.0]","(450.0, 600.0]","(600.0, 750.0]","(750.0, 900.0]","(900.0, 1050.0]","(1050.0, 1200.0]","(1200.0, 1350.0]","(1350.0, 1500.0]","(1500.0, 10000.0]",tcp.fin,tcp.syn,tcp.rst,tcp.psh,tcp.ack,tcp.urg,sport_g,sport_le,dport_g,dport_le,mean_tcp_pkts,std_tcp_pkts,min_tcp_pkts,max_tcp_pkts,entropy_tcp_pkts,mean_tcp_len,std_tcp_len,min_tcp_len,max_tcp_len,entropy_tcp_len,ssl.tls_version,malware
795,1,5.0,884.58913397789,100.0,438.0,87.9,506.345272064209,101.2690544128418,505.77306747436523,0.015974044799804688,226.1247067654064,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.005652341644211258,326,0.005652341644211258,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51389.0,0.0,51389,51389,0.0,65.2,145.79163213298628,0,326,0,0,1
147,1,5.0,294.3090980052948,100.0,438.0,87.9,2003.8840770721436,400.7768154144287,2003.2179355621338,0.017881393432617188,895.7918483902594,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.016988941333747173,326,0.016988941333747173,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,50741.0,0.0,50741,50741,0.0,65.2,145.79163213298628,0,326,0,0,1
9562,1,5.0,12847.947676181793,100.0,438.0,87.9,2003.366231918335,400.673246383667,2002.7899742126465,0.010013580322265625,895.6105015511168,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0003891672137853788,326,0.0003891672137853788,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,61181.0,0.0,61181,61181,0.0,65.2,145.79163213298628,0,326,0,0,0
1413,1,5.0,1190.8074440956116,100.0,438.0,87.9,505.756139755249,101.1512279510498,505.08594512939453,0.021219253540039062,225.80648448867467,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.004198831662324193,326,0.004198831662324193,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,53020.0,0.0,53020,53020,0.0,65.2,145.79163213298628,0,326,0,0,0
869,1,5.0,922.5111339092255,100.0,438.0,87.9,504.7800540924072,100.95601081848145,504.0910243988037,0.014066696166992188,225.3594242214935,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.005419988785189011,326,0.005419988785189011,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51463.0,0.0,51463,51463,0.0,65.2,145.79163213298628,0,326,0,0,1
8755,0,5.0,12274.776551008224,100.0,241.0,87.9,11.573076248168945,2.314615249633789,10.52403450012207,0.00095367431640625,4.591889161999193,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.00040733939059683417,129,0.00040733939059683417,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
8992,1,5.0,12536.377743959427,100.0,438.0,87.9,505.22685050964355,101.04537010192871,504.6191215515137,0.02193450927734375,225.6046755921607,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.00039883929011386225,326,0.00039883929011386225,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,60611.0,0.0,60611,60611,0.0,65.2,145.79163213298628,0,326,0,0,0
325,1,5.0,546.1614768505096,100.0,438.0,87.9,504.52208518981934,100.90441703796387,503.8871765136719,0.02002716064453125,225.27431241911083,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.009154801669339551,326,0.009154801669339551,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,50919.0,0.0,50919,50919,0.0,65.2,145.79163213298628,0,326,0,0,1
12895,1,5.0,17236.119260072708,100.0,438.0,87.9,504.8220157623291,100.96440315246582,504.22000885009766,0.010013580322265625,225.42682812682042,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0002900885010457341,326,0.0002900885010457341,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,64514.0,0.0,64514,64514,0.0,65.2,145.79163213298628,0,326,0,0,0
10233,0,5.0,14201.147644996643,100.0,241.0,87.9,10.188817977905273,2.0377635955810547,9.119033813476562,0.012874603271484375,3.961540496680817,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.00035208422058491894,129,0.00035208422058491894,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
6481,1,5.0,7689.7824029922485,100.0,438.0,87.9,2004.4448375701904,400.8889675140381,2003.8418769836426,0.010013580322265625,896.0779418027142,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.000650213457022451,326,0.000650213457022451,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,58099.0,0.0,58099,58099,0.0,65.2,145.79163213298628,0,326,0,0,0
436,0,5.0,602.6433639526367,100.0,241.0,87.9,9.471893310546875,1.894378662109375,8.442878723144531,0.04506111145019531,3.6629616013027806,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.008296780980389195,129,0.008296780980389195,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
760,1,5.0,856.6216537952423,100.0,438.0,87.9,2005.8417320251465,401.1683464050293,2005.1848888397217,0.018835067749023438,896.6725291407425,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.005836882569857552,326,0.005836882569857552,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51354.0,0.0,51354,51354,0.0,65.2,145.79163213298628,0,326,0,0,1
556,0,5.0,662.6900007724762,100.0,241.0,87.9,10.565519332885742,2.1131038665771484,9.206056594848633,0.00095367431640625,3.9704530961781166,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.007545005951759741,129,0.007545005951759741,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
5301,0,5.0,5310.969182014465,100.0,241.0,87.9,10.464191436767578,2.0928382873535156,9.289026260375977,0.0,4.028116943910214,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0009414477524991938,129,0.0009414477524991938,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
672,0,5.0,720.2822709083557,100.0,241.0,87.9,10.251998901367188,2.0503997802734375,8.980989456176758,0.00095367431640625,3.8793972767926674,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.006941722991035787,129,0.006941722991035787,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
709,0,5.0,753.812285900116,100.0,241.0,87.9,9.905099868774414,1.9810199737548828,8.793115615844727,0.02193450927734375,3.8124694167413984,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.006632951058935813,129,0.006632951058935813,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
13998,0,5.0,17769.718852043152,100.0,241.0,87.9,31.977176666259766,6.395435333251953,30.968904495239258,0.0021457672119140625,13.737826214148436,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0002813775525449635,129,0.0002813775525449635,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
281,0,5.0,525.4585928916931,100.0,241.0,87.9,10.212182998657227,2.0424365997314453,9.23609733581543,0.010967254638671875,4.023987002341791,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.009515497638898815,129,0.009515497638898815,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
579,0,5.0,673.5083558559418,100.0,241.0,87.9,9.53984260559082,1.907968521118164,8.285999298095703,0.00095367431640625,3.5704736787198468,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.007423812869620078,129,0.007423812869620078,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
509,1,5.0,639.6729168891907,100.0,414.0,85.5,1.8761157989501953,0.37522315979003906,1.1508464813232422,0.025987625122070312,0.49205925323201727,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.007816494755344067,302,0.007816494755344067,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51103.0,0.0,51103,51103,0.0,60.4,135.0585058409873,0,302,0,0,1
632,0,5.0,699.7039158344269,100.0,241.0,87.9,9.888887405395508,1.9777774810791016,8.755922317504883,0.00095367431640625,3.7931767424909704,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0071458796883211466,129,0.0071458796883211466,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
970,1,5.0,1094.0379807949066,100.0,438.0,87.9,2003.9269924163818,400.78539848327637,2003.2470226287842,0.009059906005859375,895.8033080099689,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.004570225246080669,326,0.004570225246080669,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51564.0,0.0,51564,51564,0.0,65.2,145.79163213298628,0,326,0,0,1
2096,1,5.0,1521.5189471244812,100.0,438.0,87.9,490.6039237976074,98.12078475952148,489.89295959472656,0.018835067749023438,219.0074295803278,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.003286189770721883,326,0.003286189770721883,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,53703.0,0.0,53703,53703,0.0,65.2,145.79163213298628,0,326,0,0,0
161,0,5.0,322.5269138813019,100.0,241.0,87.9,10.720968246459961,2.144193649291992,9.218931198120117,0.03504753112792969,3.9607789554515023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.015502582218115686,129,0.015502582218115686,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
4972,1,5.0,4613.628044128418,100.0,438.0,87.9,2004.028081893921,400.8056163787842,2003.2711029052734,0.02002716064453125,895.8054771482923,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0010837457966216635,326,0.0010837457966216635,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,56590.0,0.0,56590,56590,0.0,65.2,145.79163213298628,0,326,0,0,0
726,1,5.0,788.094733953476,100.0,438.0,87.9,2018.144130706787,403.6288261413574,2017.380952835083,0.03695487976074219,902.1148933235869,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.006344414934632932,326,0.006344414934632932,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51320.0,0.0,51320,51320,0.0,65.2,145.79163213298628,0,326,0,0,1
6165,1,5.0,7052.752890110016,100.0,438.0,87.9,2004.7228336334229,400.94456672668457,2004.133939743042,0.009775161743164062,896.210128162799,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.000708943029467463,326,0.000708943029467463,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,57783.0,0.0,57783,57783,0.0,65.2,145.79163213298628,0,326,0,0,0
797,1,5.0,885.6208078861237,100.0,438.0,87.9,506.21891021728516,101.24378204345703,505.45191764831543,0.032901763916015625,225.95934456926017,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.005645757140614652,326,0.005645757140614652,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51391.0,0.0,51391,51391,0.0,65.2,145.79163213298628,0,326,0,0,1
6476,1,5.0,7679.705793142319,100.0,438.0,87.9,2004.9092769622803,400.98185539245605,2004.3540000915527,0.012159347534179688,896.3122975742416,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.000651066607846463,326,0.000651066607846463,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,58094.0,0.0,58094,58094,0.0,65.2,145.79163213298628,0,326,0,0,0
9849,1,5.0,13426.605143070221,100.0,438.0,87.9,2004.9998760223389,400.9999752044678,2004.3621063232422,0.02002716064453125,896.3066997322829,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0003723949536551773,326,0.0003723949536551773,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,61468.0,0.0,61468,61468,0.0,65.2,145.79163213298628,0,326,0,0,0
8467,0,5.0,11694.182208061218,100.0,241.0,87.9,11.894941329956055,2.378988265991211,10.564088821411133,0.0457763671875,4.579252332329431,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0004275630318598355,129,0.0004275630318598355,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
375,0,5.0,571.8168909549713,100.0,241.0,87.9,10.343313217163086,2.068662643432617,9.127140045166016,0.025033950805664062,3.9493613704279604,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.008744057895263772,129,0.008744057895263772,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
420,0,5.0,594.910984992981,100.0,241.0,87.9,11.217117309570312,2.2434234619140625,10.009050369262695,0.028133392333984375,4.344006890606106,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0084046187179734,129,0.0084046187179734,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
5193,1,5.0,5093.0523471832275,100.0,438.0,87.9,2004.7733783721924,400.9546756744385,2004.2271614074707,0.012159347534179688,896.2565860743839,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0009817295521742102,326,0.0009817295521742102,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,56811.0,0.0,56811,56811,0.0,65.2,145.79163213298628,0,326,0,0,0
349,0,5.0,558.5204899311066,100.0,241.0,87.9,9.984970092773438,1.9969940185546875,8.677959442138672,0.00095367431640625,3.740396210966688,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.00895222304309149,129,0.00895222304309149,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
593,1,5.0,679.6412358283997,100.0,438.0,87.9,506.4089298248291,101.28178596496582,505.68699836730957,0.02193450927734375,226.0695314528625,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0073568225946526195,326,0.0073568225946526195,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51187.0,0.0,51187,51187,0.0,65.2,145.79163213298628,0,326,0,0,1
5702,0,5.0,6119.3237199783325,100.0,241.0,87.9,10.676860809326172,2.1353721618652344,9.661197662353516,0.00095367431640625,4.209892202908341,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0008170837544802588,129,0.0008170837544802588,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
12069,0,5.0,16838.730494976044,100.0,241.0,83.8,22.274017333984375,4.454803466796875,21.2860107421875,0.00095367431640625,9.41009945014811,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0002969344988027325,129,0.0002969344988027325,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
748,1,5.0,832.4348239898682,100.0,438.0,87.9,2005.1519870758057,401.03039741516113,2004.5809745788574,0.008821487426757812,896.4120459872582,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.006006476250038353,326,0.006006476250038353,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51342.0,0.0,51342,51342,0.0,65.2,145.79163213298628,0,326,0,0,1
93,1,5.0,185.46851181983948,100.0,438.0,87.9,2004.4736862182617,400.89473724365234,2003.7848949432373,0.010013580322265625,896.0428636447746,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.026958754081430832,326,0.026958754081430832,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,50687.0,0.0,50687,50687,0.0,65.2,145.79163213298628,0,326,0,0,1
908,1,5.0,969.0731899738312,100.0,438.0,87.9,2004.910945892334,400.9821891784668,2004.1239261627197,0.02002716064453125,896.1835203710842,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.005159569010607981,326,0.005159569010607981,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51502.0,0.0,51502,51502,0.0,65.2,145.79163213298628,0,326,0,0,1
720,1,5.0,775.9834208488464,100.0,438.0,87.9,2004.7249794006348,400.94499588012695,2004.1248798370361,0.009059906005859375,896.2048228823744,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.006443436632358088,326,0.006443436632358088,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51314.0,0.0,51314,51314,0.0,65.2,145.79163213298628,0,326,0,0,1
12548,0,5.0,17069.841855049133,100.0,241.0,87.9,11.825799942016602,2.3651599884033203,10.473012924194336,0.00095367431640625,4.537987267561976,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0002929142544177137,129,0.0002929142544177137,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
8761,1,5.0,12286.869208097458,100.0,438.0,87.9,2004.098892211914,400.8197784423828,2003.2570362091064,0.02002716064453125,895.789709669155,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0004069384898070562,326,0.0004069384898070562,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,60380.0,0.0,60380,60380,0.0,65.2,145.79163213298628,0,326,0,0,0
256,0,5.0,514.0786068439484,100.0,244.0,88.2,19.922971725463867,3.9845943450927734,18.74709129333496,0.00095367431640625,8.254517971977696,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.009726139025111737,132,0.009726139025111737,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,26.4,50.07294678766169,0,115,0,0,1
757,0,5.0,850.5761649608612,100.0,241.0,87.9,10.474205017089844,2.0948410034179688,9.15217399597168,0.00095367431640625,3.9507331440115028,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.005878368341334926,129,0.005878368341334926,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
9597,0,5.0,12918.512480020523,100.0,241.0,87.9,13.962984085083008,2.7925968170166016,12.758016586303711,0.030040740966796875,5.573459053171634,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0003870414653183086,129,0.0003870414653183086,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
5350,0,5.0,5409.763556003571,100.0,241.0,87.9,10.61391830444336,2.122783660888672,9.440183639526367,0.025033950805664062,4.094353962219394,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0009242548122923359,129,0.0009242548122923359,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
9453,1,5.0,12759.373628139496,100.0,438.0,87.9,505.10311126708984,101.02062225341797,504.3988227844238,0.023126602172851562,225.4953913738732,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0003918687661103528,326,0.0003918687661103528,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,61072.0,0.0,61072,61072,0.0,65.2,145.79163213298628,0,326,0,0,0
884,0,5.0,930.2149748802185,100.0,241.0,87.9,10.877132415771484,2.175426483154297,9.293079376220703,0.02193450927734375,3.9863850888431354,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.005375101600190685,129,0.005375101600190685,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
523,0,5.0,645.8156669139862,100.0,241.0,87.9,10.966062545776367,2.1932125091552734,9.727001190185547,0.01811981201171875,4.215743608784304,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0077421472660958715,129,0.0077421472660958715,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
2527,1,5.0,1729.1721141338348,100.0,438.0,87.9,489.87317085266113,97.97463417053223,489.06707763671875,0.0171661376953125,218.62748392397725,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.0028915571556649617,326,0.0028915571556649617,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,54134.0,0.0,54134,54134,0.0,65.2,145.79163213298628,0,326,0,0,0
933,0,5.0,1019.4624059200287,100.0,241.0,87.9,10.7269287109375,2.1453857421875,9.407997131347656,0.00095367431640625,4.0653123251800976,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0049045457399556356,129,0.0049045457399556356,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
10942,1,5.0,15631.081012010574,100.0,438.0,87.9,2003.4000873565674,400.6800174713135,2002.7539730072021,0.010013580322265625,895.5865892380727,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.00031987550932389844,326,0.00031987550932389844,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,62561.0,0.0,62561,62561,0.0,65.2,145.79163213298628,0,326,0,0,0
524,1,5.0,646.3309659957886,100.0,438.0,87.9,504.57310676574707,100.91462135314941,503.9560794830322,0.019073486328125,225.3071103711437,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.007735974698808689,326,0.007735974698808689,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51118.0,0.0,51118,51118,0.0,65.2,145.79163213298628,0,326,0,0,1
808,1,5.0,891.2775449752808,100.0,438.0,87.9,506.1161518096924,101.22323036193848,505.4919719696045,0.019073486328125,225.99320308057483,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.005609924796364833,326,0.005609924796364833,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51402.0,0.0,51402,51402,0.0,65.2,145.79163213298628,0,326,0,0,1
528,1,5.0,732.9771699905396,100.0,438.0,87.9,504.75597381591797,100.9511947631836,504.15897369384766,0.011920928955078125,225.40009203930896,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.006821494863290946,326,0.006821494863290946,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,52135.0,0.0,52135,52135,0.0,65.2,145.79163213298628,0,326,0,0,0
14159,1,5.0,17846.69501399994,100.0,438.0,87.9,505.5267810821533,101.10535621643066,504.9259662628174,0.02193450927734375,225.74267042500415,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.00028016391808554595,326,0.00028016391808554595,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,49395.0,0.0,49395,49395,0.0,65.2,145.79163213298628,0,326,0,0,0
